8/25/20 16:31,JS,5700,10496,0,9471,4796,9471,5700,1025,in,in_normal
8/25/20 16:31,JS,5087,9334,0,8345,4247,8345,5087,989,in,in_normal
8/25/20 16:32,JS,3788,8071,1,7049,4283,7048,3787,1022,in,in_normal
8/25/20 16:32,JS,4916,9163,0,8314,4247,8314,4916,849,in,in_normal
8/25/20 16:33,JS,4745,8957,0,8240,4212,8240,4745,717,in,in_normal
8/25/20 16:33,JS,4744,8996,0,8346,4252,8346,4744,650,in,in_normal
8/25/20 16:34,JS,5563,9575,0,8727,4012,8727,5563,848,in,in_normal
8/25/20 16:34,JS,4642,8554,0,8004,3912,8004,4642,550,in,in_normal
8/25/20 16:34,JS,4910,9165,0,8345,4255,8345,4910,820,in,in_normal
8/25/20 16:35,JS,4676,8481,1,7969,3805,7968,4675,512,in,in_normal
8/25/20 16:35,JS,4544,8552,0,7970,4008,7970,4544,582,in,in_normal
8/25/20 16:36,JS,4129,8039,0,7525,3910,7525,4129,514,in,in_normal
8/25/20 16:36,JS,4506,8485,0,8039,3979,8039,4506,446,in,in_normal
8/25/20 16:37,JS,4403,8753,0,8175,4350,8175,4403,578,in,in_normal
8/25/20 16:37,JS,4504,8685,1,8205,4181,8204,4503,480,in,in_normal
8/25/20 16:38,JS,5016,9062,0,8380,4046,8380,5016,682,in,in_normal
8/25/20 16:38,JS,4843,9096,1,8003,4253,8002,4842,1093,in,in_normal
8/25/20 16:39,JS,4675,8757,0,7832,4082,7832,4675,925,in,in_normal
8/26/20 8:37,NT,2425,5035,0,4587,2610,4587,2425,448,in,in_normal
8/26/20 8:38,NT,4986,7185,0,6505,2199,6505,4986,680,in,in_normal
8/26/20 8:38,NT,5188,9166,0,6672,3978,6672,5188,2494,in,in_normal
8/26/20 8:39,NT,4065,7558,0,5377,3493,5377,4065,2181,in,in_normal
8/26/20 8:39,NT,3036,6913,0,4488,3877,4488,3036,2425,in,in_normal
8/26/20 8:39,NT,4882,9131,0,6092,4249,6092,4882,3039,in,in_normal
8/26/20 8:40,NT,5017,9062,0,6404,4045,6404,5017,2658,in,in_normal
8/26/20 8:40,NT,5767,9537,0,6839,3770,6839,5767,2698,in,in_normal
8/26/20 8:41,NT,5227,9475,0,6606,4248,6606,5227,2869,in,in_normal
8/26/20 8:41,NT,5467,9443,0,6541,3976,6541,5467,2902,in,in_normal
8/26/20 8:41,NT,5290,9267,0,6466,3977,6466,5290,2801,in,in_normal
8/26/20 8:42,NT,4366,7662,0,7048,3296,7048,4366,614,in,in_normal
8/26/20 8:42,NT,4982,8585,1,8175,3603,8174,4981,410,in,in_normal
8/26/20 8:43,NT,4982,8720,0,7660,3738,7660,4982,1060,in,in_normal
8/26/20 8:43,NT,5668,9340,0,8688,3672,8688,5668,652,in,in_normal
8/26/20 8:43,NT,4198,7389,0,6777,3191,6777,4198,612,in,in_normal
8/26/20 8:44,NT,2421,5785,0,5340,3364,5340,2421,445,in,in_normal
8/26/20 8:44,NT,4812,8824,0,5821,4012,5821,4812,3003,in,in_normal
8/26/20 8:45,NT,4136,7458,0,5069,3322,5069,4136,2389,in,in_normal
8/26/20 8:45,NT,2938,7018,0,4251,4080,4251,2938,2767,in,in_normal
8/26/20 8:45,NT,2560,6437,0,3776,3877,3776,2560,2661,in,in_normal
8/26/20 8:46,NT,3281,7189,0,4760,3908,4760,3281,2429,in,in_normal
8/26/20 8:46,NT,4713,8760,0,5514,4047,5514,4713,3246,in,in_normal
8/26/20 8:47,NT,6138,9672,1,7076,3534,7075,6137,2596,in,in_normal
8/26/20 8:47,NT,4371,7318,1,5408,2947,5407,4370,1910,in,in_normal
9/1/20 12:17,AA,4740,10118,0,9878,5378,9878,4740,240,in,in_normal
9/1/20 12:17,AA,3619,8448,0,7935,4829,7935,3619,513,in,in_normal
9/1/20 12:18,AA,4364,8918,1,8544,4554,8543,4363,374,in,in_normal
9/1/20 12:19,AA,4266,9026,0,8685,4760,8685,4266,341,in,in_normal
9/1/20 12:19,AA,4333,9058,0,8481,4725,8481,4333,577,in,in_normal
9/1/20 12:19,AA,3687,7699,0,7152,4012,7152,3687,547,in,in_normal
9/1/20 12:20,AA,4468,9605,0,9024,5137,9024,4468,581,in,in_normal
9/1/20 12:20,AA,4131,8823,0,8379,4692,8379,4131,444,in,in_normal
9/1/20 12:21,AA,3890,8449,0,8107,4559,8107,3890,342,in,in_normal
9/1/20 12:21,AA,3927,8452,0,8008,4525,8008,3927,444,in,in_normal
9/1/20 12:22,AA,3789,8448,0,7866,4659,7866,3789,582,in,in_normal
9/1/20 12:23,AA,4502,9778,0,9402,5276,9402,4502,376,in,in_normal
9/1/20 12:24,AA,4578,9411,0,8828,4833,8828,4578,583,in,in_normal
9/1/20 12:24,AA,3652,7769,0,7154,4117,7154,3652,615,in,in_normal
9/1/20 12:25,AA,3410,7802,0,7386,4392,7386,3410,416,in,in_normal
9/1/20 12:25,AA,2798,7527,0,7049,4729,7049,2798,478,in,in_normal
9/1/20 12:26,AA,4333,8886,0,8513,4553,8513,4333,373,in,in_normal
9/1/20 12:26,AA,4467,8785,0,8408,4318,8408,4467,377,in,in_normal
9/1/20 12:27,AA,5086,9845,0,9401,4759,9401,5086,444,in,in_normal
9/1/20 12:28,AA,2937,7935,1,7495,4998,7494,2936,440,in,in_normal
9/1/20 12:28,AA,4374,9577,0,9097,5203,9097,4374,480,in,in_normal
9/1/20 12:29,AA,5596,10089,0,9646,4493,9646,5596,443,in,in_normal
8/26/20 12:51,NT,850,4346,0,4962,3496,4962,850,616,passby_in,passby_inN
8/26/20 12:51,NT,1,3872,0,4283,3871,4283,1,411,passby_in,passby_inN
8/26/20 12:52,NT,611,3771,0,4379,3160,4379,611,608,passby_in,passby_inN
8/26/20 12:52,NT,1,4283,0,4829,4282,4829,1,546,passby_in,passby_inN
8/26/20 12:52,NT,1,4041,0,5136,4040,5136,1,1095,passby_in,passby_inN
8/26/20 12:53,NT,1,3910,0,4419,3909,4419,1,509,passby_in,passby_inN
8/26/20 12:53,NT,1,3873,1,4247,3872,4246,0,374,passby_in,passby_inN
8/26/20 12:54,NT,1,4694,0,5750,4693,5750,1,1056,passby_in,passby_inN
8/26/20 12:54,NT,1,4279,0,4758,4278,4758,1,479,passby_in,passby_inN
8/26/20 12:55,NT,1,4387,0,5990,4386,5990,1,1603,passby_in,passby_inN
8/26/20 12:55,NT,1,3636,0,5578,3635,5578,1,1942,passby_in,passby_inN
8/26/20 12:55,NT,1,4516,0,5002,4515,5002,1,486,passby_in,passby_inN
8/26/20 12:56,NT,1,4385,0,4931,4384,4931,1,546,passby_in,passby_inN
8/26/20 12:56,NT,1,5235,0,6260,5234,6260,1,1025,passby_in,passby_inN
8/26/20 12:56,NT,1,4145,0,4622,4144,4622,1,477,passby_in,passby_inN
8/26/20 12:57,NT,1,3530,0,3771,3529,3771,1,241,passby_in,passby_inN
8/26/20 12:58,NT,2082,4755,0,6698,2673,6698,2082,1943,passby_in,passby_inN
8/26/20 12:58,NT,1123,3872,0,5814,2749,5814,1123,1942,passby_in,passby_inN
8/26/20 12:59,NT,1,16,0,4658,15,4658,1,4642,passby_in,passby_inN
8/26/20 12:59,NT,1,3871,0,4417,3870,4417,1,546,passby_in,passby_inN
9/1/20 12:30,NT,2,4151,0,5243,4149,5243,2,1092,passby_in,passby_inN
9/1/20 12:31,NT,1,3773,0,4388,3772,4388,1,615,passby_in,passby_inN
9/1/20 12:31,NT,1,4763,0,6366,4762,6366,1,1603,passby_in,passby_inN
9/1/20 12:32,NT,2,3773,0,5279,3771,5279,2,1506,passby_in,passby_inN
9/1/20 12:33,NT,854,5482,0,5928,4628,5928,854,446,passby_in,passby_inN
9/1/20 12:33,NT,1,3979,0,4831,3978,4831,1,852,passby_in,passby_inN
9/1/20 12:34,NT,1,5239,1,5855,5238,5854,0,616,passby_in,passby_inN
9/1/20 12:34,NT,580,4352,0,5202,3772,5202,580,850,passby_in,passby_inN
9/1/20 12:35,NT,1,4866,0,5447,4865,5447,1,581,passby_in,passby_inN
9/1/20 12:35,NT,685,4458,0,5207,3773,5207,685,749,passby_in,passby_inN
8/26/20 13:02,NT,-1,-1,1,976,0,975,2,977,passby_in,passby_inF
8/26/20 13:04,NT,2,14,0,3535,12,3535,2,3521,passby_in,passby_inF
8/26/20 13:06,NT,-1,-1,0,3537,0,3537,1,3538,passby_in,passby_inF
8/26/20 13:07,NT,1,1110,0,1726,1109,1726,1,616,passby_in,passby_inF
8/26/20 13:07,NT,1,600,0,2066,599,2066,1,1466,passby_in,passby_inF
8/26/20 13:08,NT,2,464,0,1248,462,1248,2,784,passby_in,passby_inF
8/26/20 13:10,NT,-1,-1,0,1864,0,1864,1,1865,passby_in,passby_inF
8/26/20 13:10,NT,1,636,1,1250,635,1249,0,614,passby_in,passby_inF
8/26/20 13:11,NT,-1,-1,1,2068,0,2067,2,2069,passby_in,passby_inF
8/26/20 13:12,NT,1,17,0,1484,16,1484,1,1467,passby_in,passby_inF
9/1/20 12:36,NT,1,17,0,4422,16,4422,1,4405,passby_in,passby_inF
9/1/20 12:37,NT,-1,-1,1,1823,0,1822,2,1824,passby_in,passby_inF
9/1/20 12:37,NT,-1,-1,0,1217,0,1217,1,1218,passby_in,passby_inF
9/1/20 12:38,NT,2,13,0,1963,11,1963,2,1950,passby_in,passby_inF
9/1/20 12:38,NT,-1,-1,0,3774,0,3774,1,3775,passby_in,passby_inF
9/1/20 12:49,NT,2,14,0,3293,12,3293,2,3279,passby_in,passby_inF
9/1/20 12:50,NT,1,15,0,1725,14,1725,1,1710,passby_in,passby_inF
8/26/20 13:13,NT,-1,-1,1,2304,0,2303,2,2305,passby_out,passby_outN
8/26/20 13:14,NT,-1,-1,0,2953,0,2953,1,2954,passby_out,passby_outN
8/26/20 13:14,NT,-1,-1,0,2372,0,2372,1,2373,passby_out,passby_outN
8/26/20 13:15,NT,-1,-1,1,2983,0,2982,2,2984,passby_out,passby_outN
8/26/20 13:15,NT,4132,5069,0,4555,937,4555,4132,514,passby_out,passby_outN
8/26/20 13:16,NT,-1,-1,0,3017,0,3017,1,3018,passby_out,passby_outN
8/26/20 13:16,NT,2692,3632,0,3153,940,3153,2692,479,passby_out,passby_outN
8/26/20 13:17,NT,-1,-1,1,2919,0,2918,2,2920,passby_out,passby_outN
8/26/20 13:17,NT,3036,3807,0,3362,771,3362,3036,445,passby_out,passby_outN
8/26/20 13:18,NT,-1,-1,0,3154,0,3154,1,3155,passby_out,passby_outN
8/26/20 13:19,NT,-1,-1,0,3599,0,3599,1,3600,passby_out,passby_outN
8/26/20 13:19,NT,-1,-1,0,3154,0,3154,1,3155,passby_out,passby_outN
8/26/20 13:20,NT,2627,3361,0,2638,734,2638,2627,723,passby_out,passby_outN
8/26/20 13:21,NT,6583,7287,1,6737,704,6736,6582,550,passby_out,passby_outN
8/26/20 13:22,NT,-1,-1,0,3155,0,3155,1,3156,passby_out,passby_outN
8/26/20 13:22,NT,-1,-1,0,1,0,1,1,2,passby_out,passby_outN
8/26/20 13:23,NT,-1,-1,0,3158,0,3158,1,3159,passby_out,passby_outN
8/26/20 13:23,NT,2626,3565,0,2950,939,2950,2626,615,passby_out,passby_outN
8/26/20 13:24,NT,3926,4418,0,3668,492,3668,3926,750,passby_out,passby_outN
8/26/20 13:25,NT,2183,16361,0,15508,14178,15508,2183,853,passby_out,passby_outN
9/1/20 12:40,NT,4987,5891,0,5308,904,5308,4987,583,passby_out,passby_outN
9/1/20 12:40,NT,-1,-1,0,3155,0,3155,1,3156,passby_out,passby_outN
9/1/20 12:41,NT,2798,3430,1,2948,632,2947,2797,482,passby_out,passby_outN
9/1/20 12:41,NT,-1,-1,0,3160,0,3160,1,3161,passby_out,passby_outN
