20230116, preHW2, 07:39:08,1,1,in,
20230116, preHW2, 07:40:35,1,1,out,
20230116, preHW2, 07:44:13,1,1,in,
20230116, preHW2, 07:45:32,1,1,out,
20230116, preHW2, 09:41:28,1,1,out,
20230116, preHW2, 09:47:55,1,1,in,
20230116, preHW2, 11:37:59,1,1,out,
20230116, preHW2, 11:42:41,1,1,in,
20230116, preHW2, 12:16:12,1,1,out,
20230116, preHW2, 12:17:52,1,1,in,
20230116, preHW2, 12:35:05,1,1,out,
20230116, preHW2, 12:36:24,1,1,in,
20230116, preHW2, 12:53:53,1,1,out,
20230116, preHW2, 12:55:04,1,1,in,
20230116, preHW2, 13:11:29,1,1,out,
20230116, preHW2, 13:19:26,1,1,in,
20230116, preHW2, 14:00:56,1,1,out,
20230116, preHW2, 14:05:06,1,1,in,
20230116, preHW2, 14:29:01,1,1,out,
20230116, preHW2, 14:33:13,1,1,in,
20230116, preHW2, 15:13:20,1,1,out,
20230116, preHW2, 15:15:27,1,1,in,
20230116, preHW2, 21:21:18,1,1,out,
20230116, preHW2, 21:21:36,1,1,in,
20230116, preHW2, 21:21:40,,,no_event,shadow
20230116, preHW2, 22:01:49,1,4,pbin/no_event,
