Doorway,Reviewer,Date,Event Time,Ins,Outs,Passby_near,Passby_far,Linger,Multi(IN),Multi(OUT),Multi(Passby),Comments
W0,Kacie,21-Mar,15:00:56,,,,1,,,,,
W0,Kacie,21-Mar,15:19:51,,1,,,,,,,door shut
W0,Kacie,21-Mar,15:40:56,1,,,,,,,,door open
W0,Kacie,21-Mar,16:42:14,,1,,,,,,,door shut
W0,Kacie,21-Mar,16:44:17,1,,,,,,,,door open
W0,Kacie,21-Mar,16:58:18,,,,1,,,,,
W0,Kacie,21-Mar,17:28:14,,,,,1 (entire video),,,,person standing a couple of feet in front of doorway
W0,Kacie,21-Mar,17:29:14,,,,,1 (35 seconds),,,,
W0,Kacie,21-Mar,17:29:47,,1,,,,,,,
W0,Kacie,21-Mar,17:44:11,,1,,,,,,,door shut
W0,Kacie,21-Mar,18:00:22,,,,1,,,,,
W0,Kacie,21-Mar,19:02:40,,,,1,,,,,
W0,Kacie,22-Mar,8:45:35,1,,,,,,,,door open
W0,Kacie,22-Mar,8:46:04,,,,,1 (10 seconds),,,,jacob messing with waldo
W0,Kacie,22-Mar,8:46:16,,1,,,,,,,
W0,Kacie,22-Mar,8:47:03,,,,,1 (30 seconds),,,,jacob messing with waldo
W0,Kacie,22-Mar,8:47:32,,,,,1 (17 seconds),,,,
W0,Kacie,22-Mar,8:47:50,,1,,,,,,,
W0,Kacie,22-Mar,10:42:00,1,,,,,,,,
W0,Kacie,22-Mar,10:42:04,,,,1,,,,,
W0,Kacie,22-Mar,11:02:00,,,,1,,,,,
W0,Kacie,22-Mar,11:11:53,,1,,,,,,,caught the end of the event so could have also been a passby
W0,Kacie,22-Mar,11:19:04,1,,,,,,,,
W0,Kacie,22-Mar,11:19:46,,,1,,,,,,
W0,Kacie,22-Mar,11:19:53,,,1,,,,,,
W0,Kacie,22-Mar,11:43:40,1,,,,,,,,
W0,Kacie,22-Mar,11:43:48,,1,,,,,,,
W0,Kacie,22-Mar,11:43:55,,,,1,,,,,
W0,Kacie,22-Mar,11:45:47,1,,,,,,,,
W0,Kacie,22-Mar,11:54:33,,,,1,,,,,
W0,Kacie,22-Mar,11:56:48,,,,,1 (7 seconds),,,1,2 people passby
W0,Kacie,22-Mar,11:56:53,1,,,,,,,,
W0,Kacie,22-Mar,11:57:18,,,,1,,,,,
W0,Kacie,22-Mar,12:04:39,,,,1,,,,,
W0,Kacie,22-Mar,12:32:38,,,,1,,,,,
W0,Kacie,22-Mar,12:33:03,,,,1,,,,,
W0,Kacie,22-Mar,12:33:15,,,,1,,,,,
W0,Kacie,22-Mar,12:37:28,,,,1,,,,,person getting in chair in the corner of video
W0,Kacie,22-Mar,13:36:30,,,,1,,,,,
W0,Kacie,22-Mar,13:43:26,,,,1,,,,,
W0,Kacie,22-Mar,14:10:14,1,,,,,,,,
W0,Kacie,22-Mar,14:11:14,,,,,1 (5 seconds),,,,
W0,Kacie,22-Mar,14:11:19,,,1,,,,,,one person passes by really close to the door and then another person basses by far away
W0,Kacie,22-Mar,14:55:02,,,,1,,,,,
W0,Kacie,22-Mar,14:55:15,,,1,,,,,,
W0,Kacie,22-Mar,14:58:30,,1,,,,,,,
W0,Kacie,22-Mar,15:00:00,,,,,,,,1,two people walk by and one shuts the door
W0,Kacie,22-Mar,15:00:04,,,,,,,,1,2 people passby very closely
W0,Kacie,22-Mar,15:09:06,,,,1,,,,,
W0,Kacie,22-Mar,15:58:20,,,,1,,,,,
W0,Kacie,22-Mar,16:06:33,,,,1,,,,,
W0,Kacie,22-Mar,16:16:56,1,,,,,,,,door open
W0,Kacie,22-Mar,16:17:13,,,,1,,,,,
W0,Kacie,22-Mar,16:17:22,,1,,,,,,,
W0,Kacie,22-Mar,16:22:13,1,,,,,,,,
W0,Kacie,22-Mar,16:22:24,,1,,,,,,,
W0,Kacie,22-Mar,16:40:11,,,,,,1,,,4 people in
W0,Kacie,22-Mar,16:40:18,,,,,,1,,,3 people in and then stood in front of the doorway
W0,Kacie,22-Mar,16:40:27,,1,,,,,,,little girl walked out
W0,Kacie,22-Mar,16:40:35,1,,,,,,,,
W0,Kacie,22-Mar,16:40:40,,,,,1 (30 seconds),,,,
W0,Kacie,22-Mar,16:41:08,,,,,1 (30 seconds),,,,group of people standing in front of doorway
W0,Kacie,22-Mar,16:41:38,,,,1,,,,,
W0,Kacie,22-Mar,16:42:19,,1,,,,,,,
W0,Kacie,22-Mar,16:42:31,,,,,1 (40 seconds),,,,large group of people standing around doorway looking at waldo
W0,Kacie,22-Mar,16:43:11,,,,,1 (45 seconds),,,,
W0,Kacie,22-Mar,16:43:56,,,,,,1,,,3 people
W0,Kacie,22-Mar,16:44:08,,,,,,,,1,2 people
W0,Kacie,22-Mar,16:44:25,,,,1,,,,,
W0,Kacie,22-Mar,16:44:35,,1,,,,,,,
W0,Kacie,22-Mar,16:45:01,,,,1,,,,,
W0,Kacie,22-Mar,16:45:20,1,,,,,,,,
W0,Kacie,22-Mar,16:45:52,1,,,,,,,,
W0,Kacie,22-Mar,16:46:07,,,,1,,,,,
W0,Kacie,22-Mar,16:46:13,,,1,,,,,,
W0,Kacie,22-Mar,16:46:42,,1,,,,,,,
W0,Kacie,22-Mar,16:46:58,,,,,1 (20 seconds),,,,
W0,Kacie,22-Mar,16:47:47,,,,,1 (35 seconds),,,,
W0,Kacie,22-Mar,16:48:23,,,,,1 (entire video),,,,little girl also walks in and out of door while group is standing around
W0,Kacie,22-Mar,16:49:22,"
",,,,,,,,not sure how to classify some of the things in this video. there was alot going on
W0,Kacie,22-Mar,16:50:32,,1,,,,,,,
W0,Kacie,22-Mar,16:52:10,,,,1,,,,,
W0,Kacie,22-Mar,16:52:55,,1,,,,,,,lady walked out and then not sure how to classify the rest. theres alot of people doing alot of different things
W0,Kacie,22-Mar,16:53:56,,,,,1 (17 seconds),,,,
W0,Kacie,22-Mar,16:54:15,,,,,,,,1,2 people
W0,Kacie,22-Mar,17:05:22,,,,,,,,1,3 people
W0,Kacie,22-Mar,17:05:55,,,,,1 (40 seconds),,,1,person standing in doorway talking to a group of people walking by
W0,Kacie,22-Mar,17:06:44,1,,,,,,,,
W0,Kacie,22-Mar,17:06:59,,,,1,,,,,
W0,Kacie,22-Mar,17:07:03,,,,1,,,,,
W0,Kacie,22-Mar,17:12:13,,,,1,,,,,
W0,Kacie,22-Mar,17:34:00,,1,,,,,,,door shut
W0,Kacie,24-Mar,13:52:54,,1,,,,,,,
W0,Kacie,24-Mar,13:53:08,1,,,,,,,,
W0,Kacie,24-Mar,13:53:21,,1,,,,,,,
W0,Kacie,24-Mar,13:53:36,1,,,,,,,,
W0,Kacie,24-Mar,13:53:53,,1,,,,,,,
W0,Kacie,24-Mar,13:54:06,1,,,,,,,,
W0,Kacie,24-Mar,13:54:19,,1,,,,,,,
W0,Kacie,24-Mar,13:54:33,1,,,,,,,,
W0,Kacie,24-Mar,13:55:15,,1,,,,,,,
W0,Kacie,24-Mar,14:03:19,,,,1,,,,,
W0,Kacie,24-Mar,14:07:59,,,,1,,,,,
W0,Kacie,24-Mar,14:10:11,1,,,,,,,,
W0,Kacie,24-Mar,14:10:21,1,,,,,,,,
W0,Kacie,24-Mar,14:28:06,,,,1,,,,,
W0,Kacie,24-Mar,14:30:27,,,,,,,,,"caught the very end of event, not sure what it was"
W0,Kacie,24-Mar,14:30:40,1,,,,,,,,
W0,Kacie,24-Mar,14:30:52,,1,,,,,,,
W0,Kacie,24-Mar,14:31:07,1,,,,,,,,
W0,Kacie,24-Mar,14:33:23,,1,,,,,,,
W0,Kacie,24-Mar,14:33:34,,1,,,,,,,door shut
W0,Kacie,24-Mar,14:34:22,1,,,,,,,,door open
W0,Kacie,24-Mar,14:34:27,,1,,,,,,,door shut
W0,Kacie,24-Mar,15:54:30,,,,1,,,,,
W0,Kacie,24-Mar,16:06:22,,,,1,,,,,
W0,Kacie,24-Mar,17:24:33,,,,1,,,,,
W0,Kacie,24-Mar,18:20:32,,,,,,,,1,3 people
W0,Kacie,24-Mar,19:56:19,,,,1,,,,,
W0,Kacie,24-Mar,19:56:25,,,,1,,,,,
W0,Kacie,24-Mar,19:57:29,,,,1,,,,,
W0,Kacie,24-Mar,20:05:25,,,,,,,,1,3 people
W0,Kacie,24-Mar,20:40:52,,,,1,,,,,
W0,Kacie,24-Mar,20:51:49,1,,,,,,,,door open
W0,Kacie,24-Mar,20:53:37,,1,,,,,,,door closed
W0,Kacie,25-Mar,7:17:50,,,,1,,,,,
W0,Kacie,25-Mar,7:18:27,,,,1,,,,,
