20221221, LabDoor, 08:05:44,pbout/no_event,far pbout
20221221, LabDoor, 08:05:45,no_event,same as prior
20221221, LabDoor, 08:05:46,no_event,same as prior
20221221, LabDoor, 08:06:14,pbout/no_event,far pbout
20221221, LabDoor, 08:06:15,no_event,same as prior
20221221, LabDoor, 11:09:41,open_door/in,Nicole coming in
