20230110, Hallway1pt0, 16:41:00,n/a,Nicole adjusting camera
20230110, Hallway1pt0, 16:42:29,out,
20230110, Hallway1pt0, 16:42:41,in,
20230110, Hallway1pt0, 16:45:53,out,
20230110, Hallway1pt0, 16:46:04,in,
20230110, Hallway1pt0, 16:46:48,out,
20230110, Hallway1pt0, 16:46:58,in/pbin,run in then Nicole turns around to look at the setup from a distance
20230110, Hallway1pt0, 16:47:07,,
20230110, Hallway1pt0, 16:47:18,,
20230110, Hallway1pt0, 16:47:25,out/out/out,"three people walked out under the sensor, about 6 seconds"
20230110, Hallway1pt0, 16:47:32,,
20230110, Hallway1pt0, 16:47:34,pbin/no_event,
20230110, Hallway1pt0, 16:48:00,out,
20230110, Hallway1pt0, 16:48:11,in,
20230110, Hallway1pt0, 16:48:29,out,
20230110, Hallway1pt0, 16:48:44,in,
20230110, Hallway1pt0, 16:49:03,out,
20230110, Hallway1pt0, 16:49:19,in,
20230110, Hallway1pt0, 16:49:39,out,
20230110, Hallway1pt0, 16:49:53,in,
20230110, Hallway1pt0, 16:53:40,in,
20230110, Hallway1pt0, 17:02:03,out,
20230110, Hallway1pt0, 17:03:29,out,
20230110, Hallway1pt0, 17:06:57,out/out,two people walk out slowly
20230110, Hallway1pt0, 17:08:11,in,
20230110, Hallway1pt0, 17:09:27,out,
20230110, Hallway1pt0, 17:09:37,in/linger,Nicole adjusting sensor
20230110, Hallway1pt0, 17:09:51,in/linger,Nicole adjusting sensor
20230110, Hallway1pt0, 17:22:48,in,
20230110, Hallway1pt0, 17:41:57,out/out/out,"three people walked out back to back , around 6 seconds"
20230110, Hallway1pt0, 17:46:44,in/in/in/in,"4 people walking in , about 8 seconds"
20230110, Hallway1pt0, 17:47:46,out/out,two people walk out together at the same time
20230110, Hallway1pt0, 17:49:20,in/in,two people walk in one afte the other
20230110, Hallway1pt0, 18:32:11,linger,"Nicole adjusting sensor, 7 seconds"
20230110, Hallway1pt0, 18:32:20,linger,"Nicole adjusting sensor, 11 seconds"
20230110, Hallway1pt0, 18:32:33,,
20230110, Hallway1pt0, 18:32:34,out,
20230110, Hallway1pt0, 18:32:45,in,
20230110, Hallway1pt0, 18:36:33,out,
20230110, Hallway1pt0, 18:36:36,,
20230110, Hallway1pt0, 18:37:15,in,
20230110, Hallway1pt0, 18:46:58,out,
20230110, Hallway1pt0, 19:44:49,out,
20230110, Hallway1pt0, 19:45:05,out,
20230110, Hallway1pt0, 19:45:11,out,
