37,12/9/22 5:16,1,1,51,51,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,50,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,49,Valid,1,12,<3,12,<3,12,<3,9,pbout,12,<3
38,12/9/22 5:26,1,1,52,52,Valid,1,12,<3,12,<3,12,<3,12,<3,9,pbout,51,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,50,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
39,12/9/22 5:34,1,1,53,53,Valid,1,2,pbout,12,<3,12,<3,12,<3,12,<3,52,Valid,1,12,<3,12,<3,12,<3,12,<3,9,pbout,51,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
40,12/9/22 5:44,1,1,54,54,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,53,Valid,1,2,pbout,12,<3,12,<3,12,<3,12,<3,52,Valid,1,12,<3,12,<3,12,<3,12,<3,9,pbout
41,12/9/22 5:54,1,1,55,55,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,54,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,53,Valid,1,2,pbout,12,<3,12,<3,12,<3,12,<3
42,12/9/22 6:04,1,1,56,56,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,55,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,54,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
43,12/9/22 6:14,1,1,57,57,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,56,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,55,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
44,12/9/22 6:24,1,1,58,58,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,57,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,56,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
45,12/9/22 6:34,2,1,59,59,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,58,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,57,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
46,12/9/22 6:44,1,1,60,60,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,59,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,58,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
