"2022-12-09 00:39:13","2","1","21","Valid","2","12","<3","12","<3","11","pbout","12","<3","10","in","20","Valid","1","0","in","12","<3","12","<3","12","<3","12","<3","19","Valid","5","5","out","0","in","9","out","0","in","3","out"
"2022-12-09 00:49:10","1","1","22","Valid","1","12","<3","11","pbout","12","<3","12","<3","12","<3","21","Valid","2","12","<3","12","<3","11","pbout","12","<3","10","in","20","Valid","1","0","in","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 00:49:10","0","1","22","Valid","1","12","<3","11","pbout","12","<3","12","<3","12","<3","21","Valid","2","12","<3","12","<3","11","pbout","12","<3","10","in","20","Valid","1","0","in","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 00:49:10","2","1","22","Valid","1","12","<3","11","pbout","12","<3","12","<3","12","<3","21","Valid","2","12","<3","12","<3","11","pbout","12","<3","10","in","20","Valid","1","0","in","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 00:54:37","1","1","23","Valid","3","12","<3","1","pbout","4","in","1","pbout","12","<3","22","Valid","1","12","<3","11","pbout","12","<3","12","<3","12","<3","21","Valid","2","12","<3","12","<3","11","pbout","12","<3","10","in"
"2022-12-09 00:54:37","0","1","23","Invalid","3","12","<3","1","pbout","4","in","1","pbout","12","close_door","22","Valid","1","12","<3","11","pbout","12","<3","12","<3","12","<3","21","Invalid","2","13","<3","12","<3","11","pbout","12","<3","10","in"
"2022-12-09 00:54:37","2","1","23","Valid","3","12","<3","1","pbout","4","in","1","pbout","12","<3","22","Valid","1","12","<3","11","pbout","12","<3","12","<3","12","<3","21","Valid","2","12","<3","12","<3","11","pbout","12","<3","10","in"
"2022-12-09 00:57:47","1","1","24","Valid","4","12","<3","1","out","0","pbout","0","in","2","in","23","Valid","3","12","<3","1","pbout","4","in","1","pbout","12","<3","22","Valid","1","12","<3","11","pbout","12","<3","12","<3","12","<3"
"2022-12-09 00:57:47","2","1","24","Valid","4","12","<3","1","out","0","pbout","0","in","2","in","23","Valid","3","12","<3","1","pbout","4","in","1","pbout","12","<3","22","Valid","1","12","<3","11","pbout","12","<3","12","<3","12","<3"
"2022-12-09 01:07:48","2","1","25","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","24","Valid","4","12","<3","1","out","0","pbout","0","in","2","in","23","Valid","3","12","<3","1","pbout","4","in","1","pbout","12","<3"
"2022-12-09 01:15:07","1","1","26","Valid","3","12","<3","12","<3","11","pbout","5","pbout","2","pbout","25","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","24","Valid","4","12","<3","1","out","0","pbout","0","in","2","in"
"2022-12-09 01:15:07","2","1","26","Valid","3","12","<3","12","<3","11","pbout","5","pbout","2","pbout","25","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","24","Valid","4","12","<3","1","out","0","pbout","0","in","2","in"
"2022-12-09 01:25:08","1","1","27","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","26","Valid","3","12","<3","12","<3","11","pbout","5","pbout","2","pbout","25","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 01:25:08","2","1","27","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","26","Valid","3","12","<3","12","<3","11","pbout","5","pbout","2","pbout","25","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 01:35:09","1","1","28","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","27","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","26","Valid","3","12","<3","12","<3","11","pbout","5","pbout","2","pbout"
"2022-12-09 01:35:09","2","1","28","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","27","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","26","Valid","3","12","<3","12","<3","11","pbout","5","pbout","2","pbout"
"2022-12-09 01:45:10","1","1","29","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","28","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","27","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 01:55:11","1","1","30","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","29","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","28","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 01:55:11","2","1","30","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","29","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","28","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 02:04:38","1","1","31","Valid","1","12","<3","12","<3","8","pbout","12","<3","12","<3","30","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","29","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 02:04:38","2","1","31","Valid","1","12","<3","12","<3","8","pbout","12","<3","12","<3","30","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","29","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 02:14:39","1","1","32","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","31","Valid","1","12","<3","12","<3","8","pbout","12","<3","12","<3","30","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 02:14:39","2","1","32","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","31","Valid","1","12","<3","12","<3","8","pbout","12","<3","12","<3","30","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 02:24:40","0","1","41","Invalid","0","29","<3","12","<3","8","<3","12","<3","12","<3","32","Invalid","0","12","in","12","close_door","12","<3","12","<3","12","<3","31","Invalid","1","12","<3","12","<3","8","pbout","0","<3","0","<3"
"2022-12-09 02:24:40","1","1","33","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","32","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","31","Valid","1","12","<3","12","<3","8","pbout","12","<3","12","<3"
"2022-12-09 02:24:40","2","1","33","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","32","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","31","Valid","1","12","<3","12","<3","8","pbout","12","<3","12","<3"
"2022-12-09 02:34:41","1","1","34","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","33","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","32","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 02:34:41","2","1","34","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","33","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","32","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 02:44:42","1","1","35","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","34","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","33","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 02:44:42","0","1","99","Invalid","32","12","<3","12","in","12","<3","12","<3","24","<3","34","Invalid","0","8","<3","12","<3","12","<3","12","in","12","<3","49","Invalid","0","12","<3","12","<3","12","<3","14","<3","6","<3"
"2022-12-09 02:44:42","2","1","35","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","34","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","33","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 02:54:43","1","1","36","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","35","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","34","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 02:54:43","0","1","36","Invalid","64","12","<3","12","<3","12","<3","12","<3","28","<3","35","Invalid","0","12","<3","12","in","12","close_door","12","<3","13","<3","34","Invalid","0","28","<3","12","<3","12","<3","12","<3","4","<3"
"2022-12-09 02:54:43","2","1","36","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","35","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","34","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 03:03:36","1","1","37","Valid","2","12","<3","8","pbout","12","<3","8","pbout","12","<3","36","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","35","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 03:03:36","2","1","37","Valid","2","12","<3","8","pbout","12","<3","8","pbout","12","<3","36","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","35","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 03:13:38","1","1","38","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","37","Valid","2","12","<3","8","pbout","12","<3","8","pbout","12","<3","36","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 03:13:37","2","1","38","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","37","Valid","2","12","<3","8","pbout","12","<3","8","pbout","12","<3","36","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 03:23:39","1","1","39","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","38","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","37","Valid","2","12","<3","8","pbout","12","<3","8","pbout","12","<3"
"2022-12-09 03:23:39","2","1","39","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","38","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","37","Valid","2","12","<3","8","pbout","12","<3","8","pbout","12","<3"
"2022-12-09 03:33:40","1","1","40","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","39","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","38","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 03:33:40","2","1","40","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","39","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","38","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 03:43:41","2","1","41","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","40","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","39","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 03:53:42","1","1","42","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","41","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","40","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 03:53:42","2","1","42","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","41","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","40","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 04:01:25","1","1","43","Valid","2","12","<3","0","pbout","12","<3","12","<3","9","pbout","42","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","41","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 04:01:25","2","1","43","Valid","2","12","<3","0","pbout","12","<3","12","<3","9","pbout","42","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","41","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 04:08:38","1","1","44","Valid","2","3","pbout","12","<3","12","<3","12","<3","3","pbout","43","Valid","2","12","<3","0","pbout","12","<3","12","<3","9","pbout","42","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 04:08:38","2","1","44","Valid","2","3","pbout","12","<3","12","<3","12","<3","3","pbout","43","Valid","2","12","<3","0","pbout","12","<3","12","<3","9","pbout","42","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 04:16:55","1","1","45","Valid","1","1","pbout","12","<3","12","<3","12","<3","12","<3","44","Valid","2","3","pbout","12","<3","12","<3","12","<3","3","pbout","43","Valid","2","12","<3","0","pbout","12","<3","12","<3","9","pbout"
"2022-12-09 04:16:55","2","1","45","Valid","1","1","pbout","12","<3","12","<3","12","<3","12","<3","44","Valid","2","3","pbout","12","<3","12","<3","12","<3","3","pbout","43","Valid","2","12","<3","0","pbout","12","<3","12","<3","9","pbout"
"2022-12-09 04:26:56","1","1","46","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","45","Valid","1","1","pbout","12","<3","12","<3","12","<3","12","<3","44","Valid","2","3","pbout","12","<3","12","<3","12","<3","3","pbout"
"2022-12-09 04:26:56","2","1","46","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","45","Valid","1","1","pbout","12","<3","12","<3","12","<3","12","<3","44","Valid","2","3","pbout","12","<3","12","<3","12","<3","3","pbout"
"2022-12-09 04:36:57","1","1","47","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","46","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","45","Valid","1","1","pbout","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 04:36:57","0","1","47","Invalid","0","8","<3","12","in","4","<3","12","<3","28","out","46","Invalid","16","12","<3","12","<3","14","out","12","out","12","<3","41","Invalid","1","9","pbout","4","in","12","<3","12","<3","12","<3"
"2022-12-09 04:36:57","2","1","47","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","46","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","45","Valid","1","1","pbout","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 04:46:58","1","1","48","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","47","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","46","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 04:46:58","0","1","117","Invalid","0","12","<3","8","<3","8","<3","12","<3","14","<3","47","Invalid","0","13","<3","12","<3","12","<3","12","<3","6","<3","174","Invalid","0","12","<3","12","<3","12","in","12","<3","14","<3"
"2022-12-09 04:46:58","2","1","48","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","47","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","46","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 04:56:35","1","1","49","Valid","1","12","<3","12","<3","12","<3","9","pbout","12","<3","48","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","47","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 04:56:35","2","1","49","Valid","1","12","<3","12","<3","12","<3","9","pbout","12","<3","48","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","47","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 05:06:36","1","1","50","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","49","Valid","1","12","<3","12","<3","12","<3","9","pbout","12","<3","48","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 05:06:36","2","1","50","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","49","Valid","1","12","<3","12","<3","12","<3","9","pbout","12","<3","48","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 05:16:37","1","1","51","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","50","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","49","Valid","1","12","<3","12","<3","12","<3","9","pbout","12","<3"
"2022-12-09 05:16:37","2","1","51","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","50","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","49","Valid","1","12","<3","12","<3","12","<3","9","pbout","12","<3"
"2022-12-09 05:26:14","1","1","52","Valid","1","12","<3","12","<3","12","<3","12","<3","9","pbout","51","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","50","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 05:26:14","2","1","52","Valid","1","12","<3","12","<3","12","<3","12","<3","9","pbout","51","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","50","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 05:34:41","1","1","53","Valid","1","2","pbout","12","<3","12","<3","12","<3","12","<3","52","Valid","1","12","<3","12","<3","12","<3","12","<3","9","pbout","51","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 05:34:41","2","1","53","Valid","1","2","pbout","12","<3","12","<3","12","<3","12","<3","52","Valid","1","12","<3","12","<3","12","<3","12","<3","9","pbout","51","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 05:44:42","1","1","54","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","53","Valid","1","2","pbout","12","<3","12","<3","12","<3","12","<3","52","Valid","1","12","<3","12","<3","12","<3","12","<3","9","pbout"
"2022-12-09 05:44:42","2","1","54","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","53","Valid","1","2","pbout","12","<3","12","<3","12","<3","12","<3","52","Valid","1","12","<3","12","<3","12","<3","12","<3","9","pbout"
"2022-12-09 05:54:43","1","1","55","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","54","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","53","Valid","1","2","pbout","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 05:54:43","2","1","55","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","54","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","53","Valid","1","2","pbout","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 06:04:44","1","1","56","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","55","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","54","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 06:04:44","0","1","56","Invalid","64","8","<3","28","<3","12","<3","14","<3","12","<3","53","Invalid","0","12","<3","12","in","12","<3","4","out","14","out","54","Invalid","128","4","<3","28","<3","12","<3","12","<3","12","<3"
"2022-12-09 06:04:44","2","1","56","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","55","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","54","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 06:14:45","0","1","27","Invalid","1","12","<3","12","<3","12","<3","8","<3","14","<3","0","Invalid","0","0","<3","0","<3","0","<3","0","<3","0","<3","0","Invalid","0","0","<3","0","<3","0","<3","0","<3","0","<3"
"2022-12-09 06:14:45","1","1","57","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","56","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","55","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 06:14:45","2","1","57","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","56","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","55","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 06:21:31","1","1","50","Invalid","127","30","in","5","NaN","17","out","19","NaN","4","close_door","58","Invalid","137","9","NaN","4","pbout","13","in","19","in","10","out","42","Invalid","7","6","<3","26","pbout","2","out","6","NaN","26","out"
"2022-12-09 06:24:46","1","1","58","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","57","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","56","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 06:24:46","2","1","58","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","57","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","56","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 06:34:47","2","1","59","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","58","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","57","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 06:44:48","1","1","60","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","59","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","58","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 06:44:48","2","1","60","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","59","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","58","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 06:53:52","1","1","61","Valid","2","12","<3","12","<3","12","<3","6","in","10","pbout","60","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","59","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 06:53:52","2","1","61","Valid","2","12","<3","12","<3","12","<3","6","in","10","pbout","60","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","59","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 07:02:03","1","1","62","Valid","1","12","<3","0","in","12","<3","12","<3","12","<3","61","Valid","2","12","<3","12","<3","12","<3","6","in","10","pbout","60","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 07:02:03","2","1","62","Valid","1","12","<3","0","in","12","<3","12","<3","12","<3","61","Valid","2","12","<3","12","<3","12","<3","6","in","10","pbout","60","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 07:11:10","1","1","63","Valid","1","12","<3","12","<3","12","<3","5","in","12","<3","62","Valid","1","12","<3","0","in","12","<3","12","<3","12","<3","61","Valid","2","12","<3","12","<3","12","<3","6","in","10","pbout"
"2022-12-09 07:11:10","2","1","63","Valid","1","12","<3","12","<3","12","<3","5","in","12","<3","62","Valid","1","12","<3","0","in","12","<3","12","<3","12","<3","61","Valid","2","12","<3","12","<3","12","<3","6","in","10","pbout"
"2022-12-09 07:21:11","1","1","64","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","63","Valid","1","12","<3","12","<3","12","<3","5","in","12","<3","62","Valid","1","12","<3","0","in","12","<3","12","<3","12","<3"
"2022-12-09 07:21:11","2","1","64","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","63","Valid","1","12","<3","12","<3","12","<3","5","in","12","<3","62","Valid","1","12","<3","0","in","12","<3","12","<3","12","<3"
"2022-12-09 07:31:12","1","1","65","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","64","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","63","Valid","1","12","<3","12","<3","12","<3","5","in","12","<3"
"2022-12-09 07:31:12","2","1","65","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","64","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","63","Valid","1","12","<3","12","<3","12","<3","5","in","12","<3"
"2022-12-09 07:41:13","1","1","66","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","65","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","64","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 07:41:13","0","1","66","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","65","Invalid","0","12","<3","4","<3","10","<3","12","<3","8","<3","66","Invalid","0","0","<3","0","<3","0","<3","0","<3","0","<3"
"2022-12-09 07:41:13","2","1","66","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","65","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","64","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 07:48:32","1","1","67","Valid","3","12","<3","3","pbout","9","in","4","in","12","<3","66","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","65","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 07:48:32","0","1","67","Invalid","3","15","<3","3","pbout","11","in","4","in","12","<3","66","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","65","Invalid","128","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 07:48:32","2","1","67","Valid","3","12","<3","3","pbout","9","in","4","in","12","<3","66","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3","65","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 07:56:57","1","1","68","Valid","1","12","<3","12","<3","12","<3","1","pbout","12","<3","67","Valid","3","12","<3","3","pbout","9","in","4","in","12","<3","66","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 07:56:57","0","1","68","Invalid","1","12","<3","12","<3","12","<3","17","pbout","12","<3","67","Invalid","3","12","in","3","pbout","9","in","4","in","12","<3","64","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 07:56:57","2","1","68","Valid","1","12","<3","12","<3","12","<3","1","pbout","12","<3","67","Valid","3","12","<3","3","pbout","9","in","4","in","12","<3","66","Valid","0","12","<3","12","<3","12","<3","12","<3","12","<3"
"2022-12-09 08:06:32","1","1","69","Valid","1","12","<3","12","<3","12","<3","12","<3","8","out","68","Valid","1","12","<3","12","<3","12","<3","1","pbout","12","<3","67","Valid","3","12","<3","3","pbout","9","in","4","in","12","<3"
"2022-12-09 08:06:32","2","1","69","Valid","1","12","<3","12","<3","12","<3","12","<3","8","out","68","Valid","1","12","<3","12","<3","12","<3","1","pbout","12","<3","67","Valid","3","12","<3","3","pbout","9","in","4","in","12","<3"
