12/9/22 3:33,1,1,40,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 3:43,2,1,41,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 3:53,1,1,42,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 4:01,1,1,43,Valid,2,12,<3,0,pbout,12,<3,12,<3,9,pbout
12/9/22 4:08,1,1,44,Valid,2,3,pbout,12,<3,12,<3,12,<3,3,pbout
12/9/22 4:16,1,1,45,Valid,1,1,pbout,12,<3,12,<3,12,<3,12,<3
12/9/22 4:26,1,1,46,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 4:36,1,1,47,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 4:46,1,1,48,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 4:56,1,1,49,Valid,1,12,<3,12,<3,12,<3,9,pbout,12,<3
12/9/22 5:06,1,1,50,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 5:16,1,1,51,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 5:26,1,1,52,Valid,1,12,<3,12,<3,12,<3,12,<3,9,pbout
12/9/22 5:34,1,1,53,Valid,1,2,pbout,12,<3,12,<3,12,<3,12,<3
12/9/22 5:44,1,1,54,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 5:54,1,1,55,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 6:04,1,1,56,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 6:14,1,1,57,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 6:24,1,1,58,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 6:34,2,1,59,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 6:44,1,1,60,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 6:53,1,1,61,Valid,2,12,<3,12,<3,12,<3,6,in,10,pbout
12/9/22 7:02,1,1,62,Valid,1,12,<3,0,in,12,<3,12,<3,12,<3
12/9/22 7:11,1,1,63,Valid,1,12,<3,12,<3,12,<3,5,in,12,<3
12/9/22 7:21,1,1,64,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 7:31,1,1,65,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 7:41,1,1,66,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 7:48,1,1,67,Valid,3,12,<3,3,pbout,9,in,4,in,12,<3
12/9/22 7:56,1,1,68,Valid,1,12,<3,12,<3,12,<3,1,pbout,12,<3
12/9/22 8:06,1,1,69,Valid,1,12,<3,12,<3,12,<3,12,<3,8,out
12/9/22 8:16,2,1,70,Valid,1,12,<3,11,in,12,<3,12,<3,12,<3
12/9/22 8:26,1,1,71,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 8:34,1,1,72,Valid,2,4,in,12,<3,12,<3,7,pbout,12,<3
12/9/22 8:40,2,1,73,Valid,4,12,<3,8,out,3,in,3,out,3,in
12/9/22 8:48,1,1,74,Valid,2,12,<3,12,<3,4,in,12,<3,6,pbout
12/9/22 8:57,1,1,75,Valid,2,12,<3,12,<3,12,<3,11,in,5,in
12/9/22 9:05,1,1,76,Valid,3,6,in,12,<3,4,out,10,pbout,12,<3
12/9/22 9:12,1,1,77,Valid,2,1,in,2,in,12,<3,12,<3,12,<3
12/9/22 9:19,1,1,78,Valid,2,12,<3,12,<3,12,<3,4,out,0,in
12/9/22 9:29,1,1,79,Valid,1,9,pbout,12,<3,12,<3,12,<3,12,<3
12/9/22 9:35,1,1,80,Valid,3,12,<3,5,pbout,5,in,3,out,12,<3
12/9/22 9:43,1,1,81,Valid,3,1,in,5,out,12,<3,12,<3,11,out
12/9/22 9:50,1,1,82,Valid,2,12,<3,0,in,12,<3,4,in,12,<3
12/9/22 9:59,1,1,83,Valid,2,11,in,4,out,12,<3,12,<3,12,<3
12/9/22 10:07,1,1,84,Valid,1,12,<3,12,<3,3,out,12,<3,12,<3
12/9/22 10:17,1,1,85,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 10:27,1,1,86,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 10:37,1,1,87,Valid,1,12,<3,12,<3,12,<3,7,in,12,<3
12/9/22 10:44,1,1,88,Valid,2,12,<3,12,<3,12,<3,3,pbin,4,in
12/9/22 10:51,1,1,89,Valid,3,0,in,12,<3,12,<3,3,out,7,in
12/9/22 10:58,1,1,90,Valid,2,3,out,12,<3,12,<3,5,in,12,<3
12/9/22 11:07,1,1,91,Valid,1,12,<3,12,<3,12,<3,5,out,12,<3
12/9/22 11:15,1,1,92,Valid,1,12,<3,0,pbout,12,<3,12,<3,12,<3
12/9/22 11:22,1,1,93,Valid,3,12,<3,3,in,12,<3,6,pbout,5,out
12/9/22 11:31,1,1,94,Valid,1,1,in,12,<3,12,<3,12,<3,12,<3
12/9/22 11:41,1,1,95,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 11:49,1,1,96,Valid,1,12,<3,12,<3,12,<3,12,<3,4,in
12/9/22 11:59,1,1,97,Valid,1,12,<3,12,<3,12,<3,12,<3,6,in
12/9/22 12:09,1,1,98,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 12:12,1,1,99,Valid,4,6,out,0,pbout,0,pbout,0,in,12,<3
12/9/22 12:21,1,1,100,Valid,1,12,<3,12,<3,3,out,12,<3,12,<3
12/9/22 12:29,1,1,101,Valid,2,12,<3,7,in,12,<3,12,<3,5,out
12/9/22 12:32,1,1,102,Valid,5,3,in,0,in,5,out,0,in,4,in
12/9/22 12:41,1,1,103,Valid,1,5,out,12,<3,12,<3,12,<3,12,<3
12/9/22 12:49,1,1,104,Valid,3,12,<3,2,in,4,out,12,<3,11,out
12/9/22 12:58,1,1,105,Valid,3,6,in,9,out,12,<3,12,<3,10,in
12/9/22 13:08,1,1,106,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 13:17,1,1,107,Valid,1,10,out,12,<3,12,<3,12,<3,12,<3
12/9/22 13:26,1,1,108,Valid,1,12,<3,12,<3,12,<3,0,out,12,<3
12/9/22 13:33,1,1,109,Valid,2,6,in,12,<3,0,in,12,<3,12,<3
12/9/22 13:43,1,1,110,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 13:51,1,1,111,Valid,2,12,<3,7,in,12,<3,4,pbout,12,<3
12/9/22 13:57,1,1,112,Valid,3,12,<3,5,pbout,0,pbout,1,pbout,12,<3
12/9/22 14:05,1,1,113,Valid,1,12,<3,12,<3,12,<3,12,<3,2,out
12/9/22 14:15,1,1,114,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 14:25,1,1,115,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 14:35,1,1,116,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 14:44,1,1,117,Valid,1,12,<3,1,out,12,<3,12,<3,12,<3
12/9/22 14:54,1,1,118,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 15:04,1,1,119,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 15:14,1,1,120,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 15:24,1,1,121,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 15:34,1,1,122,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 15:44,1,1,123,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 15:54,1,1,124,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 16:04,1,1,125,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 16:14,1,1,126,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 16:24,1,1,127,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 16:34,1,1,128,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 16:44,1,1,129,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 16:54,1,1,130,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 17:04,1,1,131,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 17:14,1,1,132,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 17:24,1,1,133,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 17:34,1,1,134,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 17:44,1,1,135,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 17:54,1,1,136,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 18:04,1,1,137,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 18:14,1,1,138,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 18:24,1,1,139,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 18:34,1,1,140,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 18:44,1,1,141,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 18:54,1,1,142,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 19:04,1,1,143,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 19:14,1,1,144,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 19:24,1,1,145,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 19:34,1,1,146,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 19:44,1,1,147,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 19:54,1,1,148,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 20:04,1,1,149,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 20:14,1,1,150,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 20:24,1,1,151,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 20:34,1,1,152,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 20:44,1,1,153,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 20:54,1,1,154,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 21:04,1,1,155,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 21:14,1,1,156,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 21:24,1,1,157,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 21:34,1,1,158,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 21:43,1,1,159,Valid,1,12,<3,1,out,12,<3,12,<3,12,<3
12/9/22 21:52,1,1,160,Valid,1,12,<3,4,in,12,<3,12,<3,12,<3
12/9/22 22:02,1,1,161,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 22:12,1,1,162,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 22:22,1,1,163,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 22:32,1,1,164,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 22:42,1,1,165,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 22:52,1,1,166,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 23:02,1,1,167,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 23:12,1,1,168,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 23:22,1,1,169,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 23:32,1,1,170,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 23:42,1,1,171,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/9/22 23:52,1,1,172,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 0:02,1,1,173,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 0:12,1,1,174,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 0:22,1,1,175,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 0:32,1,1,176,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 0:42,1,1,177,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 0:52,1,1,178,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 1:02,1,1,179,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 1:12,1,1,180,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 1:22,1,1,181,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 1:32,1,1,182,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 1:42,1,1,183,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 1:52,2,1,184,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 2:02,1,1,185,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 2:12,1,1,186,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 2:22,1,1,187,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 2:32,1,1,188,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 2:42,1,1,189,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 2:52,1,1,190,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 3:02,1,1,191,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 3:12,1,1,192,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 3:22,1,1,193,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 3:32,1,1,194,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 3:42,1,1,195,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 3:52,1,1,196,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 4:02,1,1,197,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 4:12,1,1,198,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 4:22,1,1,199,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 4:32,1,1,200,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 4:42,1,1,201,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 4:52,1,1,202,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 5:02,1,1,203,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 5:12,1,1,204,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 5:22,1,1,205,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 5:32,1,1,206,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 5:42,1,1,207,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 5:52,1,1,208,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 6:02,1,1,209,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 6:12,1,1,210,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 6:22,1,1,211,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 6:32,1,1,212,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 6:42,1,1,213,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 6:53,1,1,214,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 7:03,1,1,215,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 7:13,1,1,216,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 7:23,1,1,217,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 7:33,1,1,218,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 7:43,1,1,219,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 7:53,1,1,220,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 8:03,1,1,221,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 8:13,1,1,222,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 8:23,1,1,223,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 8:33,1,1,224,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 8:43,1,1,225,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 8:53,1,1,226,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 9:03,1,1,227,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 9:13,1,1,228,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 9:23,1,1,229,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 9:33,1,1,230,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 9:43,1,1,231,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 9:53,1,1,232,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 10:03,1,1,233,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 10:13,1,1,234,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 10:23,1,1,235,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 10:33,1,1,236,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 10:43,1,1,237,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 10:53,1,1,238,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 11:03,1,1,239,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 11:13,1,1,240,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 11:23,1,1,241,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 11:33,1,1,242,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 11:43,1,1,243,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 11:53,1,1,244,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 12:03,1,1,245,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 12:13,1,1,246,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 12:23,2,1,247,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 12:33,1,1,248,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 12:43,1,1,249,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 12:53,2,1,250,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 13:03,1,1,251,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 13:13,1,1,252,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 13:23,1,1,253,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 13:33,1,1,254,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 13:43,1,1,255,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 13:53,1,1,0,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 14:03,1,1,1,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 14:13,1,1,2,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 14:23,1,1,3,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 14:33,1,1,4,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 14:43,1,1,5,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 14:53,1,1,6,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 15:03,1,1,7,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 15:13,2,1,8,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 15:23,1,1,9,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 15:33,1,1,10,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 15:43,1,1,11,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 15:53,1,1,12,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 16:03,1,1,13,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 16:13,1,1,14,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 16:24,1,1,15,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 16:34,1,1,16,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 16:44,1,1,17,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 16:54,1,1,18,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 17:04,1,1,19,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 17:14,1,1,20,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 17:24,1,1,21,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 17:34,1,1,22,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 17:44,1,1,23,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 17:52,1,1,24,Valid,1,12,<3,12,<3,12,<3,12,<3,1,in
12/10/22 18:02,1,1,25,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 18:12,1,1,26,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 18:22,1,1,27,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 18:32,1,1,28,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 18:42,1,1,29,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 18:52,1,1,30,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 19:02,1,1,31,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 19:12,1,1,32,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 19:22,1,1,33,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 19:32,1,1,34,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 19:42,1,1,35,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 19:52,1,1,36,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 20:02,1,1,37,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 20:12,1,1,38,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 20:22,2,1,39,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 20:32,1,1,40,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 20:42,1,1,41,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 20:52,1,1,42,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 21:02,1,1,43,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 21:12,1,1,44,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 21:22,1,1,45,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 21:32,1,1,46,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 21:42,1,1,47,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 21:52,1,1,48,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 22:03,1,1,49,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 22:13,1,1,50,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 22:23,1,1,51,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 22:33,1,1,52,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 22:43,1,1,53,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 22:53,1,1,54,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 23:03,1,1,55,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 23:13,1,1,56,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
12/10/22 23:23,1,1,57,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
